tocsin_score,simllm_score,label
0.16766229271888733,-2.652315855026245,0
0.10302215069532394,-2.2186119556427,0
0.06315480172634125,-2.715599775314331,0
0.35143861174583435,-3.1888935565948486,0
0.09954233467578888,-2.6492462158203125,0
0.5473520755767822,-2.13608717918396,0
0.05668529123067856,-2.195833444595337,0
0.1609274297952652,-3.1773829460144043,0
0.057498469948768616,-2.049235820770264,0
0.15316538512706757,-3.408699989318848,0
0.14888542890548706,-2.2738637924194336,0
0.11279191821813583,-1.779875636100769,0
0.1700915962457657,-1.9548660516738887,0
0.1326894760131836,-3.2760472297668457,0
0.23004253208637238,-3.1882784366607666,0
0.0717502161860466,-2.0598647594451904,0
0.09067200124263763,-3.164255857467652,0
0.049640804529190063,-3.49293065071106,0
0.03737330064177513,-2.9615237712860107,0
0.13784338533878326,-2.139714002609253,0
0.27702105045318604,-3.3149502277374268,0
0.14565129578113556,-2.032568454742432,0
0.17415109276771545,-2.179357051849365,0
0.034433528780937195,-2.462074279785156,0
0.0477914921939373,-3.0890414714813232,0
0.15864627063274384,-2.324201822280884,0
0.1704561412334442,-2.28359603881836,0
0.16472190618515015,-1.8386529684066768,0
0.1807902604341507,-2.334930896759033,0
0.06475576758384705,-2.91316819190979,0
0.09939055144786835,-2.853696584701538,0
0.07928836345672607,-1.746520757675171,0
0.08187665790319443,-2.0168492794036865,0
0.057289205491542816,-3.150190114974976,0
0.10472875833511353,-3.03144645690918,0
0.11114544421434402,-3.397606134414673,0
0.06035319343209267,-2.8508431911468506,0
0.06399030983448029,-3.5612287521362305,0
0.10137677192687988,-2.3463056087493896,0
0.1286659836769104,-2.4518589973449707,0
0.09203575551509857,-3.0304973125457764,0
0.060319747775793076,-2.8208935260772705,0
0.08941353857517242,-2.7381181716918945,0
0.2158886194229126,-2.900315761566162,0
0.12649478018283844,-1.879413366317749,0
0.2509244292974472,-2.444932699203491,0
0.18548838794231415,-2.6373019218444824,0
0.13797594606876373,-2.102101325988769,0
0.04527062922716141,-2.346914529800415,0
0.08818340301513672,-1.3473440408706665,0
0.6033669114112854,-3.480170726776123,0
0.19636492431163788,-2.686678409576416,0
0.11028824001550674,-1.6613489389419556,0
0.05730414018034935,-3.320175170898437,0
0.10655081272125244,-3.0649044513702397,0
0.27461671829223633,-2.83167028427124,0
0.07536385953426361,-2.11360502243042,0
0.05623061582446098,-1.9453710317611692,0
0.35338515043258667,-2.766179084777832,0
0.09811390191316605,-1.703611969947815,0
0.07685120403766632,-2.625039577484131,0
0.09750346094369888,-3.1882386207580566,0
0.11154790967702866,-2.07705020904541,0
0.18317681401968003,-1.6279648542404177,0
0.1462334841489792,-2.870080709457397,0
0.05096466466784477,-2.264817237854004,0
0.09559789299964905,-3.6387510299682617,0
0.36788395047187805,-2.9564239978790283,0
0.17309977114200592,-1.6663813591003418,0
0.039987388998270035,-1.818437457084656,0
0.14255572855472565,-2.726996898651123,0
0.10432382673025131,-1.9593538045883176,0
0.09082197397947311,-3.01721715927124,0
0.22376326620578765,-2.0844013690948486,0
0.3361863285303116,-3.1265852451324463,0
0.08506044745445251,-2.458926200866699,0
0.20923678576946259,-2.144296407699585,0
0.11924321949481964,-2.16555118560791,0
0.16067786514759064,-3.486168384552002,0
0.1796875,-2.5063724517822266,0
0.14825539290905,-2.8316564559936523,0
0.21960994601249695,-2.0716445446014404,0
0.07460799068212509,-3.4239213466644287,0
0.06385979056358337,-2.2659928798675537,0
0.04497218504548073,-2.6363649368286133,0
0.4067620635032654,-3.644353151321411,0
0.08960588276386261,-2.124908924102783,0
0.08864329755306244,-2.5511863231658936,0
0.04951120913028717,-2.2448341846466064,0
0.21541692316532135,-1.855789303779602,0
0.11280366778373718,-1.920624852180481,0
0.14677594602108002,-1.9790290594100952,0
0.13219782710075378,-3.0825209617614746,0
0.036717768758535385,-2.864520788192749,0
0.11801107227802277,-3.221554756164551,0
0.26863035559654236,-2.480625629425049,0
0.2524939179420471,-3.4374420642852783,0
0.1257660984992981,-1.6880604028701782,0
0.5217731595039368,-4.095027446746826,0
0.18495029211044312,-3.043358564376831,0
0.18476268649101257,-1.4178510904312134,0
0.06672089546918869,-2.72361421585083,0
0.18074855208396912,-1.7816085815429688,0
0.24582348763942719,-2.646957874298096,0
0.061503924429416656,-1.7222137451171875,0
0.07728509604930878,-2.6073312759399414,0
0.1591680496931076,-1.4548124074935913,0
0.16594989597797394,-1.82491397857666,0
0.08141303062438965,-2.784074068069458,0
0.08534477651119232,-1.3690029382705688,0
0.06284185498952866,-2.1502599716186523,0
0.31163434982299804,-2.8761727809906006,0
0.3552851378917694,-1.755871057510376,0
0.17133331298828125,-2.7618274688720703,0
0.08507709205150604,-3.072645425796509,0
0.1580655872821808,-1.8083781003952024,0
0.08618243038654327,-1.7663590908050537,0
0.07492635399103165,-2.5133674144744877,0
0.13644331693649292,-2.34032940864563,0
0.02196493186056614,-3.650406837463379,0
0.13404102623462677,-2.457263708114624,0
0.17447736859321594,-1.7178739309310913,0
0.10598929226398468,-2.998338222503662,0
0.08976578712463379,-2.007794141769409,0
0.07558117061853409,-3.0689022541046143,0
0.22757571935653687,-2.795125961303711,0
0.1347717046737671,-2.4971747398376465,0
0.35157546401023865,-1.148082971572876,0
0.12421907484531403,-2.1236143112182617,0
0.5657421946525574,-1.9036221504211424,0
0.09602659940719604,-1.8783763647079468,0
0.03831686079502106,-2.117750883102417,0
0.11265014111995697,-1.915531039237976,0
0.28828325867652893,-3.058856248855591,0
0.05029383674263954,-2.1172990798950195,0
0.12083007395267487,-0.9592971801757812,0
0.15122796595096588,-2.322128772735596,0
0.09726789742708206,-1.827971339225769,0
0.11343227326869965,-2.5206961631774902,0
0.05700002238154411,-1.402692437171936,0
0.11816316843032837,-2.5256118774414062,0
0.0873911902308464,-2.2976460456848145,0
0.08624108135700226,-2.413254976272583,0
0.0679527074098587,-2.006584405899048,0
0.178436279296875,-2.733516216278076,0
0.07959043234586716,-1.4759129285812378,0
0.1737169772386551,-2.5466902256011963,0
0.06172359362244606,-1.8055623769760127,0
0.12162283807992935,-2.6885745525360107,0
0.07019545882940292,-2.8969602584838867,0
0.11405730247497559,-0.4562073647975921,0
0.16504928469657898,-2.0990242958068848,0
0.13523003458976746,-2.566769599914551,0
0.15578530728816986,-2.102590084075928,0
0.09027206897735596,-2.472561836242676,0
0.28417545557022095,-2.773979663848877,0
0.2850096821784973,-2.9882826805114746,0
0.1581670641899109,-2.359018087387085,0
0.07879149913787842,-1.912516713142395,0
0.10641476511955261,-2.568335056304932,0
0.1694105714559555,-2.78381896018982,0
0.1465987265110016,-2.24814248085022,0
0.10357959568500519,-2.384085178375244,0
0.14601798355579376,-3.0539920330047607,0
0.08033134788274765,-3.2053892612457275,0
0.1224062591791153,-2.054868459701538,0
0.08051357418298721,-2.18436861038208,0
0.1192590519785881,-3.4541683197021484,0
0.05529049411416054,-2.4378159046173096,0
0.12488176673650742,-2.620384454727173,0
0.06361913681030273,-2.7006075382232666,0
0.18866045773029327,-2.05481219291687,0
0.2931794822216034,-2.335178852081299,0
0.09730350226163864,-2.311572313308716,0
0.0826006755232811,-2.838632106781006,0
0.06291980296373367,-2.5863726139068604,0
0.20529817044734955,-2.58994197845459,0
0.07088373601436615,-3.758869647979736,0
0.11270251870155334,-1.476647138595581,0
0.07532718032598495,-2.257240533828736,0
0.5283430814743042,-2.010897636413574,0
0.14093108475208282,-2.3814799785614014,0
0.1847037374973297,-1.3987938165664673,0
0.06329594552516937,-2.935855865478516,0
0.14193299412727356,-2.300253391265869,0
0.06729791313409805,-2.754891395568848,0
0.07319813966751099,-2.6071226596832275,0
0.17760579735040666,-2.2113378047943115,0
0.058000147342681885,-1.840920329093933,0
0.270253923535347,-3.2090823650360107,0
0.07728707045316696,-1.6039245128631592,0
0.19747386872768402,-1.988236665725708,0
0.06459233909845352,-2.1701772212982178,0
0.10345757007598877,-2.011144161224365,0
0.5659971237182617,-1.275347352027893,0
0.13769887387752533,-2.7321934700012207,0
0.05307602882385254,-3.3488903045654297,0
0.09685346484184265,-2.2662112712860107,0
0.08019968867301941,-2.031014204025269,0
0.1864490807056427,-2.5507309436798096,0
0.15150868892669678,-2.5106329917907715,0
0.1976609081029892,-2.652305841445923,0
0.05485057085752487,-2.2836296558380127,0
0.11993925273418427,-3.285840511322021,0
0.10196462273597717,-1.741950750350952,0
0.08492312580347061,-3.4692070484161377,0
0.07349561899900436,-2.0054574012756348,0
0.21542711555957794,-2.5906832218170166,0
0.06409677118062973,-2.2978577613830566,0
0.053417157381772995,-2.7115259170532227,0
0.133221834897995,-2.2070796489715576,0
0.1060090959072113,-2.233617782592773,0
0.2635055482387543,-2.6107892990112305,0
0.053194206207990646,-1.970778465270996,0
0.058618806302547455,-1.706977128982544,0
0.17297276854515076,-2.0381925106048584,0
0.06994415819644928,-2.5268092155456543,0
0.1180160716176033,-3.084944486618042,0
0.09336920082569122,-4.517780303955078,0
0.14274127781391144,-1.8197294473648071,0
0.07194054126739502,-2.153860092163086,0
0.04797413945198059,-2.4856667518615723,0
0.2982690930366516,-3.741387844085693,0
0.16699819266796112,-1.4456710815429688,0
0.06327251344919205,-2.633718490600586,0
0.11867377161979675,-2.234253406524658,0
0.1326468586921692,-2.351320505142212,0
0.5619588494300842,-3.291759490966797,0
0.10126713663339615,-2.012434720993042,0
0.06956908851861954,-3.4202771186828613,0
0.06806448101997375,-1.2578704357147217,0
0.2028578370809555,-3.323343276977539,0
0.10641508549451828,-2.488516569137573,0
0.2000749111175537,-2.4288055896759038,0
0.11755464971065521,-2.7834956645965576,0
0.09153211861848831,-3.123251438140869,0
0.1488572359085083,-2.274106025695801,0
0.14690053462982178,-3.514922618865967,0
0.4212821424007416,-3.042578220367432,0
0.0656345933675766,-2.586889266967773,0
0.09156635403633118,-3.836395263671875,0
0.14126691222190857,-1.9308478832244875,0
0.07840534299612045,-2.534325122833252,0
0.05366086959838867,-2.6555118560791016,0
0.10824631154537201,-1.7429953813552856,0
0.06292670965194702,-1.8310248851776123,0
0.19454263150691986,-3.044013977050781,0
0.24883460998535156,-1.7542240619659424,0
0.22956238687038422,-2.830697774887085,0
0.35472339391708374,-2.271367311477661,0
0.08051075041294098,-2.136869192123413,0
0.09358628839254379,-3.2957119941711426,0
0.14510253071784973,-2.8719284534454346,0
0.08339394629001617,-2.579570770263672,0
0.08321794122457504,-2.157240629196167,0
0.12037564069032669,-2.4946234226226807,0
0.053185880184173584,-2.8401010036468506,0
0.05570990592241287,-2.6267290115356445,0
0.19204498827457428,-2.4376914501190186,0
0.17962074279785156,-3.483121871948242,0
0.08622761815786362,-2.360136747360229,0
0.11072450131177902,-3.4297125339508057,0
0.20955589413642883,-1.8673810958862305,0
0.050783876329660416,-2.506167411804199,0
0.13100284337997437,-2.0703365802764893,0
0.24341027438640594,-3.1448044776916504,0
0.08194317668676376,-4.243981838226318,0
0.2457813173532486,-3.889860391616821,0
0.04630273953080177,-2.004754066467285,0
0.05841081216931343,-2.456760168075561,0
0.06043755263090134,-4.038795471191406,0
0.08419227600097656,-2.8431553840637207,0
0.22664307057857513,-2.6194815635681152,0
0.1658812165260315,-2.5397942066192627,0
0.055555883795022964,-2.8975906372070312,0
0.11275938898324966,-3.63218355178833,0
0.10909440368413925,-1.9190490245819087,0
0.06081092357635498,-3.10616397857666,0
0.10078943520784378,-2.3594210147857666,0
0.08070108294487,-1.6146769523620603,0
0.062336720526218414,-2.5292389392852783,0
0.1594313532114029,-2.59898042678833,0
0.20597943663597107,-2.912236452102661,0
0.1399669051170349,-1.79036283493042,0
0.14519290626049042,-1.544400691986084,0
0.11565667390823364,-2.3356409072875977,0
0.16233237087726593,-2.151047945022583,0
0.05168867111206055,-2.521503210067749,0
0.39663952589035034,-3.557849884033203,0
0.1812315285205841,-2.749427795410156,0
0.13011698424816132,-2.8346550464630127,0
0.08623763173818588,-1.895497679710388,0
0.22839368879795074,-1.6319488286972046,0
0.05079043284058571,-2.18708872795105,0
0.05753852427005768,-2.4908134937286377,0
0.10641130059957504,-2.2682318687438965,0
0.20748209953308105,-2.744664430618286,0
0.1080561950802803,-2.657477378845215,0
0.11958646029233932,-1.9767165184021,0
0.4726443886756897,-2.950082778930664,0
0.08629939705133438,-1.830166459083557,0
0.07824081927537918,-2.8462300300598145,0
0.1392153948545456,-2.5628468990325928,0
0.1547556221485138,-2.3007242679595947,0
0.1145087406039238,-1.9576292037963867,0
0.10525485128164291,-3.105554342269897,0
0.3164660632610321,-2.52289080619812,0
0.24560615420341492,-2.7349019050598145,0
0.18272097408771515,-2.938359022140503,0
0.2735566198825836,-2.626133918762207,0
0.08672507852315903,-2.814404249191284,0
0.07526252418756485,-2.410107135772705,0
0.0663033127784729,-1.751351237297058,0
0.06629239767789841,-2.4806978702545166,0
0.15611228346824646,-2.7048466205596924,0
0.08333568274974823,-3.7816455364227295,0
0.06717303395271301,-2.2350189685821533,0
0.05573244392871857,-2.054145336151123,0
0.16554509103298187,-2.0469582080841064,0
0.1504453718662262,-2.245512723922729,0
0.11654872447252274,-2.966243267059326,0
0.1029115691781044,-2.2095813751220703,0
0.06062404811382294,-2.9842278957366943,0
0.13772444427013397,-2.120352029800415,0
0.1379048079252243,-1.786384105682373,0
0.24107389152050018,-2.4599437713623047,0
0.10735595971345901,-2.8544797897338867,0
0.24320438504219055,-2.06006121635437,0
0.09814019501209259,-2.18468713760376,0
0.06588006019592285,-3.357304573059082,0
0.16582943499088287,-2.0930545330047607,0
0.03175320476293564,-3.305593013763428,0
0.052832670509815216,-2.201550006866455,0
0.090597003698349,-2.031258583068848,0
0.05425621569156647,-2.376903772354126,0
0.14685431122779846,-2.606212615966797,0
0.12066736817359924,-1.9155192375183103,0
0.13470761477947235,-2.7735884189605717,0
0.49137139320373535,-3.3210554122924805,0
0.18095974624156952,-2.911224603652954,0
0.0983685702085495,-3.358576536178589,0
0.05143064633011818,-3.405658483505249,0
0.04598833993077278,-1.7982606887817385,0
0.07868143171072006,-2.3668904304504395,0
0.04753611981868744,-1.957122802734375,0
0.1555752009153366,-1.825477957725525,0
0.1346530020236969,-2.917896032333374,0
0.05411761999130249,-1.423212647438049,0
0.04999410733580589,-3.099200487136841,0
0.11424250900745392,-2.27348256111145,0
0.1602018177509308,-2.664266347885132,0
0.09599711000919342,-3.3646492958068848,0
0.05694220960140228,-3.299514055252075,0
0.12798067927360535,-2.1642699241638184,0
0.09044323861598969,-1.9028515815734863,0
0.27978736013174055,-2.388324499130249,0
0.21804840862751007,-2.7043817043304443,0
0.11831039935350418,-2.83872127532959,0
0.09662853926420212,-2.6491968631744385,0
0.05216249078512192,-1.9475996494293213,0
0.15620487928390503,-2.931373357772827,0
0.06394962966442108,-2.026540517807007,0
0.09739027172327042,-2.638231039047241,0
0.250818133354187,-2.217869520187378,0
0.09650316834449768,-2.292707681655884,0
0.23592599183321,-1.894234299659729,0
0.11206535249948502,-2.7867820262908936,0
0.1267687976360321,-2.174812793731689,0
0.14905764162540436,-2.0549817085266118,0
0.07397962361574173,-2.917278528213501,0
0.8349075317382812,-3.8830277919769287,0
0.0691513940691948,-1.5149444341659546,0
0.16617132723331451,-1.4899623394012451,0
0.275546045601368,-2.178319931030273,0
0.10818642377853394,-3.2250399589538574,0
0.09662275016307831,-2.348886013031006,0
0.2298503965139389,-1.8512052297592163,0
0.1682121902704239,-2.245974540710449,0
0.08755425363779068,-3.3288519382476807,0
0.09226958453655243,-2.3190457820892334,0
0.13738682866096497,-2.0684425830841064,0
0.2483517825603485,-2.983978271484375,0
0.13000857830047607,-2.648808002471924,0
0.21108020842075348,-2.930856704711914,0
0.08587927371263504,-2.6796388626098637,0
0.08911412954330444,-2.2974889278411865,0
0.1739402711391449,-3.714039087295532,0
0.035876087844371796,-1.8372222185134888,0
0.18102210760116577,-2.4538686275482178,0
0.2668726146221161,-3.140394449234009,0
0.04442249983549118,-3.482285261154175,0
0.2136483833193779,-2.500494241714477,0
0.12164469063282013,-2.418384075164795,0
0.08026368170976639,-2.296758890151977,0
0.19809649884700775,-2.7605502605438232,0
0.07419196516275406,-2.2668333053588867,0
0.08215111494064331,-2.620854616165161,0
0.28103006929159163,-1.896008014678955,0
0.09670767933130264,-1.561221718788147,0
0.08781717717647552,-3.332748413085937,0
0.2543623745441437,-1.6531540155410769,0
0.08143743872642517,-3.4482250213623047,0
0.07533511519432068,-2.3855412006378174,0
0.10497190803289413,-2.2674481868743896,0
0.07097859680652618,-2.7153971195220947,0
0.1513429433107376,-2.532270193099976,0
0.2216339409351349,-3.407285690307617,0
0.3076147213578224,-2.5581870079040527,0
0.10338606685400009,-1.890564441680908,0
0.3381795883178711,-1.5102479457855225,0
0.13113437592983246,-3.732686042785645,0
0.102030910551548,-2.1662673950195312,0
0.0741119459271431,-3.3503220081329346,0
0.14943449199199677,-4.479499816894531,0
0.08092910796403885,-3.137186050415039,0
0.08589885383844376,-0.9542109966278076,0
0.07557959854602814,-0.8051254153251648,0
0.0854157954454422,-2.604390382766724,0
0.1874488741159439,-3.05003023147583,0
0.10216658562421799,-3.892045021057129,0
0.08751257508993149,-1.7912567853927612,0
0.271150141954422,-2.207325220108032,0
0.17147934436798096,-3.3982534408569336,0
0.11551207304000854,-2.250052690505981,0
0.11515481024980545,-1.9454494714736936,0
0.22421269863843918,-2.747086524963379,0
0.12963886559009552,-2.290834903717041,0
0.07887400686740875,-1.8763116598129272,0
0.23128193616867065,-3.5447998046875,0
0.1609700471162796,-2.441828966140747,0
0.10425597429275513,-2.964424133300781,0
0.12694503366947174,-2.148972511291504,0
0.09502945095300674,-3.334539890289306,0
0.09422476589679718,-2.8988704681396484,0
0.32403159588575364,-2.53631854057312,0
0.06476274132728577,-2.606909275054932,0
0.1469767987728119,-3.2576701641082764,0
0.20173679292201996,-1.1102702617645264,0
0.3402510106563568,-1.971724271774292,0
0.038036178797483444,-2.6980419158935547,0
0.0952862873673439,-2.856999158859253,0
0.052139993757009506,-2.686589479446411,0
0.10754949599504471,-2.6006405353546143,0
0.08076731860637665,-3.098608493804932,0
0.11019603163003922,-2.5599284172058105,0
0.07177817821502686,-2.495781898498535,0
0.06366810947656631,-1.599739909172058,0
0.12291058897972107,-2.359816789627075,0
0.16103863716125488,-4.280319690704346,0
0.1888437122106552,-2.0289337635040283,0
0.1667058765888214,-2.391253471374512,0
0.06820143014192581,-3.2438182830810547,0
0.10245022177696228,-2.552725553512573,0
0.3204444617033005,-3.3002216815948486,0
0.05395099148154259,-3.4252068996429443,0
0.0854858011007309,-2.5423407554626465,0
0.10306399315595627,-1.333520770072937,0
0.08065720647573471,-2.703452587127685,0
0.1233077421784401,-2.72493577003479,0
0.07427016645669937,-2.9014480113983154,0
0.1503208428621292,-1.4857016801834106,0
0.08725577592849731,-2.5861642360687256,0
0.10531735420227051,-3.446542263031006,0
0.11126086115837097,-2.8652026653289795,0
0.07726442813873291,-2.6761269569396973,0
0.1407582014799118,-1.9527390003204343,0
0.08064064383506775,-3.727322816848755,0
0.5273933410644531,-3.496821641921997,0
0.42815881967544556,-2.8627769947052,0
0.10815650969743729,-2.026977062225342,0
0.25078850984573364,-1.5960336923599243,0
0.0979178324341774,-1.9972991943359373,0
0.2938059031963348,-3.213902235031128,0
0.19156591594219208,-2.4597246646881104,0
0.34617310762405396,-3.565172910690308,0
0.1606905609369278,-1.9876608848571775,0
0.15717777609825134,-2.380897045135498,0
0.13753557205200195,-2.162290573120117,0
0.07512011379003525,-2.1668343544006348,0
0.20424313843250275,-4.151917457580566,0
0.27184179425239563,-2.3351454734802246,0
0.11027111113071442,-2.864184856414795,0
0.15005441009998322,-2.9944281578063965,0
0.22966715693473816,-3.617636203765869,0
0.0767064318060875,-2.518396615982056,0
0.20384928584098816,-2.137661933898926,0
0.05986339598894119,-2.6060922145843506,0
0.1715674579143524,-2.167739152908325,0
0.056496769189834595,-1.391515016555786,0
0.14171680808067322,-2.9967544078826904,0
0.07119756191968918,-3.8211379051208496,0
0.24906601905822753,-2.3350698947906494,0
0.14566394686698914,-2.775233745574951,0
0.05976882204413414,-2.8135557174682617,0
0.30095455050468445,-2.1742749214172363,0
0.08069843798875809,-2.5217950344085693,0
0.06541095674037933,-2.420438528060913,0
0.03057117387652397,-2.5965731143951416,0
0.09301187843084335,-2.748666763305664,0
0.1096729040145874,-2.7967023849487305,0
0.06886951625347137,-1.181105613708496,0
0.07210969924926758,-3.723297357559204,0
0.10760816186666489,-2.9926373958587646,0
0.3044207662343979,-2.7275195121765137,0
0.4174206256866455,-2.4053549766540527,0
0.1607171595096588,-2.0472733974456787,0
0.28228681832551955,-2.759829521179199,0
0.11662142723798752,-1.751136302947998,0
0.09849482029676437,-2.5628623962402344,0
0.06525073945522308,-2.903512716293335,0
0.08209401369094849,-3.311016798019409,0
0.39743202924728394,-1.659664273262024,0
4.450158166885376,-2.459547281265259,0
0.21139340102672577,-3.6578409671783447,0
0.09833050519227982,-2.1209652423858643,0
0.05890769511461258,-1.2967872619628906,0
0.11932873725891113,-2.214890956878662,0
0.07199307531118393,-2.623944044113159,0
0.09914924949407578,-2.5661213397979736,0
0.1511169821023941,-2.1585309505462646,0
0.07162269949913025,-2.2980546951293945,0
0.48575925827026367,-2.298823595046997,0
0.13074509799480438,-2.1894471645355225,0
0.10756991803646088,-2.6659867763519287,0
0.19526858627796173,-1.1074740886688232,0
0.07493030279874802,-2.0633363723754883,0
0.18515747785568237,-2.990077018737793,0
0.1519269347190857,-2.680100440979004,0
0.22807412147521972,-3.44350004196167,0
0.08887157589197159,-2.762582540512085,0
0.12426344305276871,-1.6157519817352295,0
0.24535903334617615,-2.2259714603424072,0
0.07034923881292343,-4.133053302764893,0
0.09658858180046082,-2.6598479747772217,0
0.152164489030838,-2.1577024459838867,0
0.08065936714410782,-2.181776762008667,0
0.06745831668376923,-2.78072190284729,0
0.04534260928630829,-1.642078161239624,0
0.1252000480890274,-2.575897216796875,0
0.11826074868440628,-2.9197938442230225,0
0.12117211520671844,-3.298312187194824,0
0.10332195460796356,-2.586547374725342,0
0.09276504814624786,-1.9772502183914185,0
0.08736913651227951,-1.184606432914734,0
0.06921622157096863,-3.275538206100464,0
0.06292762607336044,-2.344724178314209,0
0.115412637591362,-3.0979645252227783,0
0.15281447768211365,-2.675974130630493,0
0.05652743950486183,-2.2697105407714844,0
0.08935019373893738,-2.294039726257324,0
0.039851438254117966,-3.277739763259888,0
0.06390617787837982,-2.475392341613769,0
0.12258291989564896,-2.947009563446045,0
0.12652289867401123,-3.136429071426392,0
0.2122601568698883,-2.48320746421814,0
0.1370590627193451,-3.2223598957061768,0
0.5999021530151367,-2.8973755836486816,0
0.26672083139419556,-3.3382456302642822,0
0.14124728739261627,-2.321655035018921,0
0.11888360977172852,-2.0355234146118164,0
0.13440781831741333,-2.591808795928955,0
0.1004369780421257,-2.6637890338897705,0
0.20057040452957153,-2.0653254985809326,0
0.07497881352901459,-1.8778965473175049,0
0.2571043074131012,-4.56486177444458,0
0.22422431409358978,-3.3663105964660645,0
0.08229506015777588,-3.2190423011779785,0
0.043614719063043594,-2.4984235763549805,0
0.058586329221725464,-2.149533271789551,0
0.1830207258462906,-3.8264176845550537,0
0.5146273374557495,-2.43145751953125,0
0.11738640069961548,-2.5435726642608643,0
0.15689189732074738,-2.9481961727142334,0
0.12662261724472046,-2.2619848251342773,0
0.15868297219276428,-2.173646688461304,0
0.1307676136493683,-2.4487109184265137,0
0.12232259660959244,-1.9714174270629885,0
0.06955430656671524,-3.0123159885406494,0
0.1036389097571373,-4.359012603759766,0
0.07680903375148773,-1.947517156600952,0
0.0986713171005249,-2.699018955230713,0
0.10928007960319519,-2.2483012676239014,0
0.12163029611110687,-1.4703154563903809,0
0.1041974350810051,-2.335360288619995,0
0.29961320757865906,-2.7310681343078613,0
0.13080622255802155,-2.695521593093872,0
0.35524219274520874,-3.5123956203460693,0
0.06884907931089401,-2.447617292404175,0
0.08034650981426239,-3.535342216491699,0
0.09950921684503555,-1.9225250482559204,0
0.0579095259308815,-3.144056558609009,0
0.08006919175386429,-2.112992286682129,0
0.3467872440814972,-2.4621148109436035,0
0.08753812313079834,-2.199099540710449,0
0.10947597026824951,-2.273568630218506,0
0.06132291257381439,-1.5208158493041992,0
0.09806188195943832,-2.931908130645752,0
0.24634230732917786,-2.0120444297790527,0
0.09665286540985107,-1.783712387084961,0
0.08464478701353073,-2.756775379180908,0
0.10171875357627869,-3.02768349647522,0
0.04880581051111221,-3.140742063522339,0
0.15934772789478302,-3.163536548614502,0
0.09377667307853699,-2.9076292514801025,0
0.20230239927768706,-1.7568544149398804,0
0.13046492636203766,-1.8450536727905276,0
0.034939102828502655,-2.347768783569336,0
0.22307881861925125,-2.9602508544921875,0
0.11398565024137497,-2.122144222259521,0
0.10538968443870544,-2.095151424407959,0
0.14275124073028564,-2.65346622467041,0
0.09362155944108963,-2.310903787612915,0
0.09306293725967407,-2.875899314880371,0
0.19531099498271942,-2.890472412109375,0
0.24858956784009933,-2.701408624649048,0
0.08135052025318146,-2.8147201538085938,0
0.0969572588801384,-1.9436393976211548,0
0.06211620569229126,-2.4423587322235107,0
0.08588750660419464,-3.558621644973755,0
